epoch,alpha,control_log_std,attr_log_std,n_bodies,n_motors,mass,limb_len_mean,gear_mean,topo,distinct_topologies,top_topology_share,sampled_bodies_mean,pop_motors_mean,pop_motors_max,p_act1,p_act4,design_failed,eval_fall_rate,eval_goal_rate,eval_max_fwd,eval_R_mean,r_fall_return,r_fwd_return
249,0.904383999755223,-1.2986728698185799,-2.3113690909805302,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.2,0.8,5.214746434406908,1250.9344645888289,-0.5326812265649373,0.8582926806422622
250,0.90399999975424,-1.2996665602894242,-2.3118567240451084,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
251,0.9036159997532569,-1.3019003840329235,-2.3115885332774218,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
252,0.903231999752274,-1.3052624503055288,-2.312322742398615,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
253,0.9028479997512909,-1.3080608189875003,-2.3117365852118605,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
254,0.9024639997503079,-1.31133314801098,-2.3120728945649973,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.1,0.9,5.241610247310108,1350.852140100154,-0.48545370412663347,0.8242330526226777
255,0.9020799997493248,-1.3122361530661772,-2.3112063653608006,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
256,0.9016959997483418,-1.3150131249231813,-2.3101279013220686,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
257,0.9013119997473588,-1.3175108626271714,-2.31053333067123,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
258,0.9009279997463757,-1.3211425402403847,-2.3114830675419937,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
259,0.9005439997453927,-1.3242507340924532,-2.31261977376124,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.1,0.8,5.195519469476723,1183.87108013627,-0.4830835650762648,0.8194845337440319
260,0.9001599997444096,-1.3265929678365684,-2.3116079554635083,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
261,0.8997759997434266,-1.328816854113719,-2.3114754431422013,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
262,0.8993919997424435,-1.3301992987041509,-2.3126861441242483,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
263,0.8990079997414605,-1.3326900173195881,-2.3119573969283804,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
264,0.8986239997404775,-1.3353490286827703,-2.3122799715131084,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.0,1.0,5.246156574549517,1460.7625263617124,-0.5082060665722538,0.7719908595649196
265,0.8982399997394944,-1.3381507230439176,-2.3117524675506913,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
266,0.8978559997385114,-1.34234572041278,-2.3115379137891017,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
267,0.8974719997375283,-1.3456966939379358,-2.3109533855783932,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
268,0.8970879997365453,-1.3473343502811577,-2.3104661368909034,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
269,0.8967039997355623,-1.3478287786440772,-2.3108736099411593,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.0,0.9,5.233054266260047,1287.1568812548496,-0.6042432920577624,0.611572268696221
270,0.8963199997345792,-1.349046470827101,-2.3115576682356367,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
271,0.8959359997335962,-1.3515095553562875,-2.311887760420527,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
272,0.8955519997326131,-1.3558731707818097,-2.311395044908291,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
273,0.8951679997316301,-1.3584345113814942,-2.3111337430429013,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
274,0.894783999730647,-1.3597829004475803,-2.3128680309028264,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.0,1.0,5.250092367813061,1452.4937026599437,-0.4758164068814133,0.5950717210490403
275,0.894399999729664,-1.3619696603204796,-2.3133649276979185,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
276,0.894015999728681,-1.364425249354281,-2.3138678189334865,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
277,0.8936319997276979,-1.3662663238636679,-2.314393849734545,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
278,0.8932479997267149,-1.3694297016442016,-2.315063863138016,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
279,0.8928639997257318,-1.3716561804252125,-2.3144036466501396,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.0,1.0,5.24661606846987,1450.860583252465,-0.36421396167041015,0.6164274010003375
280,0.8924799997247488,-1.372135441327021,-2.315084806202727,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
281,0.8920959997237657,-1.3737016203548358,-2.3159449255145215,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
282,0.8917119997227827,-1.3764123120355205,-2.314604586484522,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
283,0.8913279997217997,-1.3784023415092876,-2.3136890913008856,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
284,0.8909439997208166,-1.3817120240779406,-2.3129506932815307,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.1,0.9,5.212356375821782,1354.4619587702405,-0.49228254009161376,0.5924378061965951
285,0.8905599997198336,-1.3841102024458656,-2.3121104098278904,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
286,0.8901759997188505,-1.385860722028572,-2.312388346715748,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
287,0.8897919997178675,-1.3896816899777782,-2.313077197777604,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
288,0.8894079997168844,-1.391163759798195,-2.3140739609874736,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
289,0.8890239997159014,-1.3935407669674806,-2.313995432780556,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.0,1.0,5.250930752508627,1450.9776848105994,-0.4925355760448368,0.5972947084569823
290,0.8886399997149184,-1.395395270003494,-2.3142817741273762,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
291,0.8882559997139353,-1.397272284568816,-2.3132002401968017,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
292,0.8878719997129523,-1.4005370016046048,-2.3121381665422014,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
293,0.8874879997119692,-1.4039566187826378,-2.3122470288193164,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
294,0.8871039997109862,-1.4065628598318232,-2.3113154945988037,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.0,1.0,5.252933221344681,1450.0486166038104,-0.9972078237647574,0.639027423644062
295,0.8867199997100031,-1.4096922418791529,-2.3115889453399805,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
296,0.8863359997090201,-1.4140724386933827,-2.3127949308488858,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
